vOTU	Chem_1	Chem_10	Chem_11	Chem_12	Chem_13	Chem_14	Chem_15	Chem_16	Chem_17	Chem_18	Chem_19	Chem_2	Chem_20	Chem_21	Chem_22	Chem_23	Chem_24	Chem_25	Chem_26	Chem_27	Chem_28	Chem_29	Chem_3	Chem_30	Chem_31	Chem_32	Chem_33	Chem_34	Chem_35	Chem_36	Chem_37	Chem_38	Chem_39	Chem_4	Chem_40	Chem_41	Chem_42	Chem_43	Chem_44	Chem_45	Chem_46	Chem_47	Chem_48	Chem_49	Chem_5	Chem_50	Chem_51	Chem_52	Chem_53	Chem_54	Chem_55	Chem_56	Chem_57	Chem_58	Chem_59	Chem_6	Chem_60	Chem_61	Chem_62	Chem_63	Chem_7	Chem_8	Chem_9	P1	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P2	P20	P21	P22	P23	P24	P25	P26	P27	P28	P29	P3	P30	P31	P32	P33	P34	P35	P36	P37	P38	P39	P4	P40	P41	P42	P43	P44	P45	P46	P47	P48	P49	P5	P50	P51	P52	P53	P54	P55	P56	P57	P58	P6	P60	P61	P62	P63	P64	P65	P66	P67	P68	P69	P7	P70	P71	P8	P9
vOTU_1300	0	0	0	0	0	0	0	38552.40583	8782.449389	4245.569939	0	0	0	0	0	0	0	16980.44023	9951.311859	7345.177223	0	0	0	0	0	0	0	0	0	8002.647599	15907.32138	11345.76342	0	0	0	0	0	0	0	11247.48591	17360.80198	11574.51478	0	0	0	0	0	0	6035.473465	10096.43141	9271.31921	0	0	0	0	0	0	0	0	0	25711.21416	13508.70458	11758.37868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1327	0	0	0	0	0	0	0	2964.183522	39611.41417	39505.25929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8003.731649	9263.492404	0	0	0	0	0	0	0	0	16564.30105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4322.772577	17930.46729	16324.86593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1463	0	0	0	0	0	0	0	12478.94335	26208.33612	26998.26153	0	0	0	0	0	0	0	0	0	4365.243039	0	0	0	0	0	0	0	0	0	13576.74167	90275.10338	64164.6085	0	0	0	0	0	0	0	7866.001238	51211.95799	27650.40442	0	0	0	0	0	0	3875.627204	0	0	0	0	0	0	0	0	0	0	0	2417.289797	10441.51516	11495.991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16392.10146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1470	0	0	0	0	0	0	0	6060.569187	11388.96365	6899.456271	0	0	0	0	0	0	2976.703562	147050.6251	57442.57297	73150.10737	0	0	0	0	0	0	0	0	0	8689.385035	9847.252416	6804.374099	0	0	0	0	0	0	0	3847.4812	0	0	0	0	0	0	0	0	0	79282.00858	0	0	0	0	0	0	0	0	0	0	11547.83354	2186.32583	8285.117286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27074.58561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1488	0	0	0	0	0	0	0	4175.461098	14902.09932	8541.509344	0	0	0	0	0	0	0	0	9000.795074	7629.257419	0	0	0	0	0	0	0	0	0	6462.354669	14405.95036	14976.15041	0	0	0	0	0	0	0	20414.17368	30729.50718	13545.23806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7721.222438	12012.59917	14422.95112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5407.949864	4536.594844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1655	0	0	0	0	0	0	0	160.8731529	1199.334487	1096.318848	0	0	0	0	0	0	0	0	2417.575388	2803.445629	0	0	0	0	0	0	0	0	0	58341.61137	618220.9607	527512.0509	0	0	0	0	0	0	0	1440.77844	305363.4886	223675.681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770.3412296	10800.87555	23208.6832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46684.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1732	0	0	0	0	0	0	0	1110527.146	12225.18182	6387.391207	757.249845	0	0	0	0	0	0	880892.9994	99299.69827	40571.92735	0	0	0	0	0	0	0	0	4101.440647	503073.8743	11398.38577	4327.312869	918.3630719	0	0	0	0	0	0	496773.3722	19139.50313	0	0	0	0	0	0	0	4429.409293	1020928.572	16025.66869	17147.91681	0	0	0	12818.00925	0	0	0	0	304398.8449	4398.710944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17710.04651	51831.46771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1873	0	0	0	0	0	0	0	2756.809587	2242.458267	5448.593785	0	0	0	0	0	0	0	39980.90933	453865.4669	353035.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24827.58267	45291.43258	0	0	0	0	0	0	0	0	0	13426.91718	12573.39656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389475.5463	32875.2922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1896	0	0	0	0	0	0	0	2655.524442	11738.28971	17779.92537	0	0	0	0	0	0	0	0	0	3841.725335	0	0	0	0	0	0	0	0	0	22688.69993	51829.26041	56730.47251	0	0	0	0	0	0	0	9024.210183	19742.83487	15965.2291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45192.70913	62984.71285	66466.47439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2034	0	0	0	0	0	0	0	16998.98695	3180.624704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5672.490319	0	0	0	0	0	0	0	0	17059.96508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766.751382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2143	0	0	0	0	0	0	0	45544.53205	25250.39886	20158.87258	0	0	0	0	0	0	0	117772.6459	52358.63607	40372.00039	0	0	0	0	0	0	0	0	0	13286.80352	49429.05028	68167.98607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77575.55396	0	0	0	0	0	0	0	0	0	0	13857.14869	41969.25187	40889.11692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21425.58599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2242	0	0	0	0	0	0	0	6969.410761	9291.933836	8993.420401	0	0	0	0	0	0	0	0	33079.58571	19077.27723	0	0	0	0	0	0	0	0	0	0	0	18811.94239	0	0	0	0	0	0	0	0	7533.867014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9819.731804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14930.34361	21112.33648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2352	0	0	0	0	0	0	0	15469.46022	90032.42997	64881.85997	0	0	0	0	0	0	0	0	19465.7089	22676.2171	0	0	0	0	0	0	0	0	0	0	264238.429	176899.1493	0	0	0	0	0	0	0	174896.4281	129988.2904	87104.06205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28689.10923	66735.24665	119173.2954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11328.12489	22291.4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2404	0	0	0	0	0	0	0	344.8941091	1047.100907	1813.449285	0	0	0	0	0	0	0	0	1482.979669	1148.884697	0	0	0	0	0	0	0	0	0	23459.12338	315394.7982	300270.0417	0	0	0	0	0	0	0	3584.186791	206461.8206	223243.3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997.1251364	28025.79025	82302.83326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32958.92056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2562	0	0	0	0	0	0	0	17987.46476	119805.1914	57111.80627	0	0	0	0	0	0	0	7996.035413	0	4757.169316	0	0	0	0	0	0	0	0	0	6219.418728	20361.10246	21997.17654	0	0	0	0	0	0	0	16879.06952	22422.37679	18435.02959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27157.29769	28709.95747	65926.21396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14615.71029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_3166	0	0	0	0	0	0	0	3960.354664	3054.413954	0	0	0	0	0	0	0	0	12949.34542	10757.65149	8574.25628	0	0	0	0	0	0	0	0	0	4358.087229	0	5004.984857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3901.232843	24800.37219	160915.5795	102387.7664	0	0	0	0	0	0	0	0	6385.439212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30547.12948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_3583	0	0	0	0	0	0	0	7654.545398	6388.088366	16429.98101	0	0	0	0	0	0	0	41757.3937	19131.04278	7653.509775	0	0	0	0	0	0	0	0	3233.990115	4887.783482	192217.0699	216097.9001	0	14739.85249	0	0	0	0	0	0	0	0	0	0	0	0	0	4663.9881	6841.433484	0	25259.17213	22549.00375	0	0	0	0	0	0	0	0	6008.733698	44228.20286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_433	0	0	0	0	0	0	0	0	3214.517282	7861.561329	0	0	0	0	0	0	0	0	6667.058983	5199.237134	0	0	0	0	0	0	0	0	0	0	37640.91939	53895.03072	0	0	0	0	0	0	0	0	58329.35447	75087.7315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29394.88795	164159.669	151976.9537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175245.6503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_559	0	0	0	0	0	0	0	0	21905.06621	63004.6271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4316.338803	4931.635459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11188.58077	7725.242816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11847.8357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_562	0	0	0	0	0	0	0	0	263528.593	710549.9181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821822.7219	683158.3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_570	0	0	0	0	0	0	0	0	7305.51338	28809.30782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8669.044052	93490.47534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122700.6267	0	0	0	0	0	0	0	0	0	0	38890.65744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_607	0	0	0	0	0	0	0	0	1051899.083	2130354.354	0	0	0	0	0	0	0	0	91447.0681	409966.1285	0	0	0	0	0	0	4762.838392	3921.644017	0	0	2443315.17	1983906.765	0	0	0	0	0	0	0	848229.4565	155549.704	89995.01245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161531.3104	378729.0772	254727.0596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324982.7814	783129.3741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_681	0	0	0	0	0	0	0	0	2771.585169	0	0	0	0	0	0	0	6073.438714	0	0	0	0	0	0	0	0	0	0	0	0	0	43781.3659	44897.59906	0	0	0	0	0	7532.817953	0	0	0	7585.930704	0	0	3114.937026	0	0	5104.426147	3783.270527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10547.52107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_762	0	0	0	0	0	0	0	0	6547.255436	4214.287156	0	0	0	0	0	0	3030.190807	0	0	0	0	0	0	0	0	0	0	0	0	0	1061414.22	984400.992	0	0	0	0	0	0	0	0	0	0	0	0	295902.6408	0	0	18286.04389	8068.798031	0	0	0	0	0	0	32962.44893	0	0	0	0	17110.13668	8721.62561	25825.83416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378877.0484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_777	0	0	0	0	0	0	0	0	6286.621857	16853.4952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454163.3809	725697.1637	0	0	0	0	0	0	0	0	69592.69317	134665.8669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67974.91775	106539.7547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795377.1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_880	0	0	0	0	0	0	0	0	2762.670365	5712.62917	0	0	0	0	0	0	0	0	85354.5355	83774.2139	0	0	0	0	0	0	0	0	0	0	6508.774289	7435.99237	0	0	0	0	0	0	0	0	16715.22324	13772.41631	0	0	0	0	0	0	0	0	77997.91038	189197.7068	0	0	0	0	0	0	0	0	0	2612.878524	10262.77642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257620.5503	20015.71406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_983	0	0	0	0	0	0	0	0	2124.631515	0	0	0	0	0	0	0	36057.43953	0	8901.409945	0	0	0	0	0	0	0	0	0	0	0	7221.886706	8351.57571	0	0	0	0	0	0	0	0	7317.963325	7916.954643	0	0	0	0	0	0	35088.39565	0	0	0	0	0	0	0	0	0	0	0	4286.953393	0	11465.25779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1015	0	0	0	0	0	0	0	0	295553.7733	549942.085	0	0	0	285.0665213	0	0	0	0	40293.83492	163936.4956	0	0	0	0	0	0	0	147.0533305	0	0	26923.14569	21817.32859	0	0	0	0	0	0	0	266345.1155	60119.33993	43226.5727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51388.74213	112348.8928	77482.6188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126836.9884	16372.59846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1145	0	0	0	0	0	0	0	0	120712.8367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61280.5896	0	0	0	0	0	5564.277172	5890.255958	48665.23903	1304179.822	721248.5193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.19749195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861.981351	0	0	0	0	0	0	0	0	0	72.70549651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1249	0	0	0	0	0	0	0	0	13742.38556	21251.45987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8324.398471	7641.65515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29172.4321	24394.7374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118052.0919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1414	0	0	0	0	0	0	0	0	2890.448212	6729.369112	0	0	0	0	0	0	0	0	48773.83683	42800.76198	0	0	0	0	0	0	0	0	0	0	5545.016383	5449.367029	0	0	0	0	0	0	0	0	5987.769537	4422.614585	0	0	0	0	0	0	0	0	6527.098389	22403.23469	0	0	0	0	0	0	0	0	0	11097.03815	14102.80043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26973.40661	7023.931615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1603	0	0	0	0	0	0	0	0	16962.49736	34066.30436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8717.889006	8984.373639	0	0	0	0	0	0	0	0	11255.90802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38744.33651	31146.56534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86944.98572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1614	0	0	0	0	0	0	0	0	3151.002295	4312.664132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28251.36999	637084.083	557968.4187	0	0	0	0	0	0	0	6191.164948	366658.9325	300095.5623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60182.74882	175279.5582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93324.57431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1632	0	0	0	0	0	0	0	0	191752.9604	70306.67355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5871.490205	26290.62285	122261.4523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_1935	0	0	0	0	0	0	0	0	3441.076981	3417.272083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1918.107764	1079.305256	0	0	0	0	0	0	0	0	1575.995961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6058.778821	8510.949539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18596.65087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_2058	0	0	0	0	0	0	0	0	2965.468822	5886.928123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15307.3342	4067.829927	2418.310161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381114.5467	0	0	0	0	0	0	0	0	0	0	32642.51884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_149	0	0	0	0	0	0	0	0	0	5319.458657	0	0	0	0	0	0	563514.8717	10450.27664	11449.56301	9761.298876	0	0	0	0	0	0	0	0	0	0	6521.037955	14785.21756	0	0	0	0	0	0	0	0	13536.43341	18363.48331	0	0	4376.497467	0	0	138762.6418	385596.2978	0	0	0	0	0	0	26163.61911	3356.296329	0	0	0	18460.40596	55050.4253	67274.54615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45125.7318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_342	0	0	0	0	0	0	0	0	0	22121.2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11398.4826	5755.951162	26333.7939	0	0	0	0	0	0	0	63429.84025	110316.2229	140624.7562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170844.6719	46742.26965	105894.0686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_372	0	0	0	0	0	0	0	0	0	12975.03919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6234.94823	0	7732.482436	0	0	0	0	0	0	0	33881.47648	65343.90322	57105.72311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104106.3687	22150.83901	28054.77234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_616	0	0	0	0	0	0	0	0	0	3511.034633	0	0	0	0	0	0	0	0	13369.77062	26929.41023	0	0	0	0	0	0	0	0	0	0	129747.7598	277051.1373	0	0	0	0	0	0	0	0	17578.97551	35926.65322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36828.68045	46855.21046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15568.72045	114144.7224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
